w1_win,w1_block,w1_neutral,w2_win,w2_lose,w2_invalid,w2_neutral,w3_win,w3_lose,w3_invalid,w3_neutral,score
0.9336305681686374,0.8012629240279328,0.5121570187534819,0.8658317708805463,0.2901565281701967,0.06624775750110035,0.6852653969459896,0.9324529351043191,0.30687922431640763,0.1535328684876623,0.6745169375326217,251
0.9497206053961976,0.8718206591243741,0.4577714130376241,0.8457121716332677,0.1278546373778037,0.05254883570666282,0.49826920488081033,0.7393679726220745,0.24870843658432515,0.10336216625128906,0.6414822565634912,250
0.9172012216375548,0.7598529305573007,0.4501545878573433,0.8366160141820902,0.11090444716320255,0.033997798448609576,0.4779965649199435,0.7626167823943502,0.2682939578679684,0.16982621362861486,0.6357999631764453,250
0.9861274954274506,0.8674719075733965,0.5990143859936681,0.8915541456703915,0.2998712369738189,0.10770111237757037,0.6691504803435074,0.8332353919585676,0.29043690915979725,0.08758542509796385,0.6007869258204602,249
0.9249778772536188,0.8403679728334245,0.4388693685023119,0.8472835726584689,0.3474827574658834,0.05129267727715218,0.6948975917295779,0.7702160322869154,0.2261907220774243,0.0364772727651084,0.5817840108033678,249
0.9663734091284428,0.8863474532839363,0.4242770847044977,0.9177607622773014,0.16345970942514143,0.14792018702503593,0.5022097565206101,0.7047624554513352,0.21354708559888683,0.11061495548967022,0.41376384585255854,248
0.8935735575809214,0.7509710952352997,0.443130249099028,0.8376622876115942,0.13811851909881614,0.03419022579804822,0.5497918142377703,0.7562846793850095,0.32762599697026334,0.15587579471299381,0.6648913369330074,247
0.9893230974771088,0.7950360206585207,0.5096839694626785,0.8544063942975296,0.2479940745840105,0.08093196772846603,0.5917371011394117,0.7104295998393955,0.23550882481665247,0.05704693345196837,0.5552979440456576,247
0.9445323939962674,0.8049554100658107,0.44566146497344084,0.7994638730539492,0.278668179016031,0.06490270721433296,0.42325779587494905,0.7612904404460662,0.37549233529124815,0.09221356056111746,0.667635331679491,247
0.9217109917411433,0.7586191639956847,0.4060232238490139,0.9295544589897292,0.1366980188970419,0.06621285431487615,0.48076116945414654,0.7443602306803004,0.26175747993768433,0.06856403675370233,0.6660141796891145,246
0.9561006896825989,0.857712452659834,0.48035761505551083,0.7564623773572418,0.2682258831017771,0.09263971754808067,0.5562721262860104,0.7420320738862596,0.24221096383542273,0.15428617475822456,0.6559526329586796,246
0.8926709084392876,0.7595933740635112,0.42182350439509303,0.8111636926650982,0.1282338047605573,0.13045606759986472,0.5549224013051341,0.8110029179923582,0.36071354947350437,0.0757004835381621,0.6696360711686065,246
0.942102547974153,0.7709819136382695,0.5038374813623578,0.9084187486560376,0.1972077578615425,0.04818208869719906,0.6780458483079354,0.8834777091706341,0.2715739310189141,0.1838505245325973,0.6501919972251671,246
0.9173538840168328,0.7873020246552617,0.4213631814480648,0.7730084498426628,0.2737193160273126,0.11377598245968834,0.5430230300907624,0.8260858909539419,0.23873241976010695,0.19808272840975916,0.5088699768602826,246
0.8841996330666204,0.7550591747506296,0.5024914592765376,0.7698607544022606,0.23024102360372514,0.1334394312141041,0.6061494344525848,0.8693798596484787,0.3256376495768455,0.1718178033667441,0.6223964440048546,245
0.8543734903433222,0.7524150782537347,0.5624718272557488,0.8146919234311943,0.25167154661204794,0.04330652698176525,0.5968958394674891,0.8631601122424757,0.39795692288358814,0.17311693889993013,0.6864459696366737,245
0.8923557288274392,0.8379593488391543,0.5328355344816246,0.803242688800266,0.2404145743225046,0.0696168715942903,0.42252132413595433,0.7024100724248674,0.26025478831380466,0.1617671018475333,0.6935861252012918,245
0.9729145127869705,0.7874784601536488,0.6491836512066713,0.7275197633353148,0.32120265874170495,0.10117792177690524,0.6218350758229487,0.7129737560743985,0.30361805619214005,0.06327018372793511,0.6696565175022888,244
0.9065599740967524,0.844457872705496,0.5717476873010123,0.785164959820624,0.24781949455037083,0.06915906995958768,0.49253132425221835,0.7030713105279407,0.2708661925186075,0.14840894336589486,0.6529879966415801,244
0.9893479408246751,0.8472917172404255,0.440046581159509,0.872867344499771,0.32894921506781527,0.14772088504962314,0.690765404934174,0.872771072051712,0.23964429626127878,0.11898997525664737,0.6152158462959616,244
0.9636207013868793,0.7965526277951321,0.4554473252826748,0.7002678621403142,0.24220407490728263,0.02221548290621988,0.5265594670031472,0.7076405292361816,0.3850577017052872,0.17896178944594573,0.6980288982875843,243
0.9749460273620075,0.7910364003418184,0.607251219947868,0.8364273454834983,0.15891058395899374,0.08234095686845884,0.5428617961344178,0.7259852569965561,0.3659333867455904,0.13878790211709574,0.5708986115385223,243
0.9601416518304716,0.8175925494433188,0.45049643344999246,0.911260995447651,0.28084514536164096,0.012778424782896997,0.5626467524042658,0.7521358814765987,0.2603766502022605,0.1661368461484402,0.6750278327405788,243
0.9895470326702527,0.8159087593901219,0.4355848441595334,0.7672686010675172,0.26539509006675277,0.12250468864892639,0.6924677427547806,0.8141920892320094,0.30486235950509555,0.1058661703771737,0.6842835036016,243
0.8949431967110968,0.8221433560163215,0.49479252974382504,0.8815782868480435,0.3443280554292628,0.07675359606745834,0.5555455405022502,0.7835567368569231,0.2723987890753707,0.13776176609551155,0.6364905059285033,243
0.8783152268961906,0.863090091039915,0.4089158689208969,0.7202928764174158,0.3025138628525865,0.08694242284666494,0.46417314293098705,0.871059263754744,0.3664939547677875,0.07133119463613646,0.6214362821804829,243
0.9729452034823997,0.8835313074791526,0.6351424743375284,0.7263789882420965,0.30814589298907796,0.12613796079338666,0.5451401466430236,0.7074430546555963,0.27931329747837463,0.1720962597679553,0.6799761725700613,242
